ticker;year_report;quarter_report;period_date;pe;pb;ps;price_to_cash_flow;ev_to_ebitda;roe;roa;gross_margin;pre_tax_margin;after_tax_margin;debt_to_equity;financial_leverage;current_ratio;quick_ratio;cash_ratio;asset_turnover;market_cap;shares;net_interest_margin;cir;car;casa_ratio;npl;ldr;loans_growth;deposit_growth
PCG;2024;1;;-32.5079863677;0.7011935918;0.3549452242;-7.5250433848;-36.3767712422;-0.0203471272;-0.0132149881;0.0703505446;-0.0109187084;-0.0109187084;0.6773255078;0.6773255078;1.6706987634;1.4775924904;0.0660899427;1.2103068989;113220000000.0;18870000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PCG;2024;2;;-14.7956979811;0.6826546723;0.3051911593;-14.6896301095;-17.4093841192;-0.0429219077;-0.0268960675;0.0583125017;-0.0206270201;-0.0206270201;0.6582171872;0.6582171872;1.4023468698;1.2373175076;0.0713773229;1.3039240457;107559000000.0;18870000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PCG;2024;3;;-10.721522774;0.3928096379;0.1626859423;-3.7100938969;-16.3236106723;-0.0373291155;-0.0225321226;0.0569593027;-0.0160314955;-0.0160314955;0.6876437831;0.6876437831;1.3912568417;1.2439228601;0.0160688638;1.4054910001;62271000000.0;18870000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PCG;2024;4;;-9.0970496264;0.3332930261;0.1380365571;-3.147958458;-14.3786637972;-0.0484895121;-0.0290052215;0.055011949;-0.0226660052;-0.0226660052;0.709732016;0.709732016;1.377695852;1.2497299822;0.0797116056;1.2796794656;52836000000.0;18870000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PCG;2025;1;;-13.4484437944;0.2986519264;0.1761583069;-7.2977248079;-107.2886338131;-0.0221822038;-0.0132295477;0.0735871635;-0.0130987875;-0.0130987875;0.6510741731;0.6510741731;1.4168731897;1.2776342996;0.0888660683;1.0099826198;47175000000.0;18870000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PCG;2025;2;;-21.7088122578;0.2667179171;0.1789739133;-6.2631310397;20.5027045026;-0.0121293707;-0.0073700454;0.0808231308;-0.0079431595;-0.0082442978;0.5325870148;0.5325870148;1.4947590977;1.3058783311;0.1398305906;0.8939567163;41514000000.0;18870000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PCG;2025;3;;-25.9301918952;0.3376327799;0.2461246598;-13.6725995185;23.4498493503;-0.0129661026;-0.0080214245;0.0849977925;-0.009166434;-0.0094918179;0.5703651;0.5703651;1.5049257763;1.3137547275;0.114103485;0.8450883257;52836000000.0;18870000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PCG;2025;4;;-2.9096362814;0.3463810751;0.1972754454;-6.7252342758;-5.9293257305;-0.1123582658;-0.0709232646;0.0521259087;-0.067519858;-0.0678007236;0.4437725785;0.4437725785;1.9246827525;1.7537303509;0.2688390044;1.0460546851;49062000000.0;18870000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PCH;2024;1;;20.1404077498;1.096588754;1.8770628951;10.8217047039;20.3003121768;0.0558887525;0.0503448592;0.1702984984;0.1185567263;0.0966807499;0.1708342325;0.1708342325;2.876127868;1.2196668249;0.5699689732;0.5401875425;271039876800.0;24199989.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PCH;2024;2;;19.8322855187;1.1747079181;1.729655609;236.2053665794;17.7222969383;0.0603938222;0.0539595139;0.1665245522;0.1118402897;0.0899293619;0.1060332151;0.1060332151;4.1599070271;1.9451704267;0.8629282833;0.6187014802;292819564400.0;24199964.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PCH;2024;3;;20.4434041365;1.2859901864;1.8628414756;126.6960328384;16.3586034939;0.063846473;0.0563863727;0.1804769707;0.1181569807;0.0940063596;0.0915825672;0.0915825672;4.2034414439;1.8684275315;0.6741356066;0.6188016639;324279517600.0;24199964.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PCH;2024;4;;27.296649291;1.315190362;1.7379481103;21.6058282458;13.8514506908;0.0493704169;0.0448110388;0.1747253223;0.0888174661;0.0659535599;0.0815351421;0.0815351421;4.9545858107;2.6529813893;1.4045952592;0.7038134245;338799496000.0;24199964.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PCH;2025;1;;39.0545852919;1.855841109;2.5722220425;32.7634962493;19.7365733916;0.0484262711;0.0436835195;0.1791579068;0.0926508961;0.0682656988;0.0784775704;0.0784775704;4.1762843309;1.4811571513;1.0992010264;0.6632560139;481579283600.0;24199964.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PCH;2025;2;;38.0911866424;1.9351940591;2.9566545774;17.0036779173;19.7588520667;0.0517181805;0.0474989057;0.1938856426;0.1085934577;0.0808445128;0.0300145767;0.0300145767;9.9811705321;3.9425945529;3.3010848345;0.6119381334;508197860000.0;25409893.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PCH;2025;3;;28.7531855225;1.9710833573;3.1515313356;14.8280309143;18.4302048801;0.0706693554;0.0653250916;0.2068039705;0.1489178677;0.1133283682;0.0644850319;0.0644850319;5.7582998117;3.2196466508;2.8050670125;0.5959973989;533607753000.0;25409893.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PCH;2025;4;;28.0231481722;1.9288671043;3.6465266397;19.2963937699;18.3963718578;0.071284039;0.0656244235;0.239372165;0.1755372339;0.1349905626;0.0544180944;0.0544180944;7.0061558;3.8583328123;3.2206641678;0.5043163328;533607753000.0;25409893.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PCM;2024;4;;-5.5792577425;1.2441069777;0.6359753212;12.5594816051;-7.609096;-0.2006199868;-0.1462512664;0.1901394042;-0.1123705221;-0.1139892349;0.4934983845;0.4934983845;2.5109285036;1.746574473;0.3144454888;1.2830270032;50176000000.0;3920000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PCM;2025;4;;30.1403632561;1.131903278;0.4775319286;29.0467028586;9.9379011119;0.0382730616;0.0249688281;0.1671356926;0.0201627478;0.0158436023;0.5706918377;0.5706918377;2.3531607364;1.825815894;0.1667587849;1.575956504;47432000000.0;3920000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PCT;2024;1;;8.5238781217;0.8499975461;1.1619462538;0.8263136539;4.6780872165;0.0931467889;0.041733508;0.325928414;0.1386296216;0.1108624476;1.0909947955;1.0909947955;1.1181090132;1.0880956855;0.2423925481;0.3764440428;500354930000.0;50035493.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PCT;2024;2;;8.7850040653;0.9834391763;1.2667111292;4.841391956;4.3245434062;0.1083340262;0.0507403089;0.337013562;0.1673778064;0.1333849778;1.0403778849;1.0403778849;1.0351492312;1.003437118;0.3393984039;0.3804049731;600425916000.0;50035493.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PCT;2024;3;;7.8866292781;0.9771598323;1.1442879657;2.5089911846;5.3961052536;0.1305802764;0.0578319527;0.3475051903;0.1817817951;0.1450950457;1.7187967728;1.7187967728;0.6776989616;0.6528838097;0.0833597585;0.3985797891;620440113200.0;50035493.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PCT;2024;4;;6.497633163;0.8637903976;1.0561935802;2.2303960309;4.7401721593;0.1420355509;0.0559636132;0.3748494353;0.2038009971;0.1625505094;1.8753495789;1.8753495789;1.3959959153;1.3553518966;0.0802586791;0.344284453;570404620200.0;50035493.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PCT;2025;1;;6.6170287897;0.8568525316;0.9134067738;2.3345388896;5.4297935169;0.1349574111;0.0486589903;0.3443739736;0.1730755096;0.1380388091;2.3917313033;2.3917313033;0.6032830846;0.5724927592;0.0161905575;0.3525022463;575408169500.0;50035493.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PCT;2025;2;;6.8831657733;0.7432344218;0.7450694296;0.9229334181;6.6553587641;0.110956897;0.0325985625;0.3149422199;0.1354535978;0.1082451671;3.5683575651;3.5683575651;0.3992669711;0.3584435493;0.0344355178;0.3011549004;505358479300.0;50035493.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PCT;2025;3;;8.8766077584;0.7079038666;0.6909271152;0.8314875952;6.6042959128;0.0810794964;0.0211379762;0.2772485059;0.0974885874;0.077836842;3.4690277172;3.4690277172;0.3705863679;0.3319927951;0.0561798198;0.2715677521;485344282100.0;50035493.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PCT;2025;4;;9.3226455745;0.7911105704;1.0895294311;0.8742376101;7.1613154411;0.0806772173;0.0223866045;0.2827767473;0.0945110826;0.0753429761;3.2797385977;3.2797385977;0.3349016105;0.287480096;0.0250652673;0.2971292841;800354930000.0;80035493.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDB;2024;1;;11.0458229788;0.6832649848;0.3398374308;4.0342966884;4.094990334;0.0626173408;0.0364838915;0.0904763729;0.0363402276;0.0309691546;0.6275317717;0.6275317717;1.9088273727;1.7692475033;0.2432991782;1.1858452614;89099810000.0;8909981.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDB;2024;2;;13.801572533;0.6160101863;0.2892212454;3.0811061177;3.2967076883;0.0440874165;0.0262957059;0.0832410804;0.0284887004;0.021098378;0.5698479072;0.5698479072;2.024815796;1.799646654;0.1811765973;1.254825147;78407832800.0;8909981.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDB;2024;3;;7.0610022878;0.6639212483;0.3030370354;9.3779024414;3.4479789944;0.0975362355;0.0600488635;0.1037040273;0.054915966;0.0430768085;0.5707825559;0.5707825559;2.2498648021;2.0799734113;0.0843433825;1.3991859514;89990808100.0;8909981.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDB;2024;4;;9.8104552211;0.6947527619;0.3009276304;4.5444341446;3.4313229748;0.071892762;0.0441264281;0.0986625109;0.0517296146;0.0307654216;0.5469236994;0.5469236994;2.3004882956;2.1045821204;0.2250746881;1.4385530043;92663802400.0;8909981.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDB;2025;1;;8.2536086251;0.7926715229;0.3447820568;11.1813425408;3.1899776929;0.099381961;0.0642813618;0.1104553916;0.064929262;0.0418708448;0.4933237093;0.4933237093;2.502428155;2.2841921319;0.186647042;1.5388074626;109592766300.0;8909981.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDB;2025;2;;6.8437344694;1.3200902404;0.4894725239;5.3375117722;3.2236806568;0.1971227455;0.1291280426;0.14219493;0.0995279214;0.0716340491;0.4914135412;0.4914135412;2.5262304893;2.3376911978;0.2452020298;1.8054497293;184436606700.0;8909981.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDB;2025;3;;6.3706531162;1.5699984026;0.6238445683;2.951511924;3.4627401097;0.2768223178;0.1851632454;0.1719279378;0.1325510997;0.0980183069;0.4515623095;0.4515623095;2.7746583316;2.603866975;0.2441921778;1.8908729296;252152462300.0;8909981.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDB;2025;4;;4.1948325544;1.2775823241;0.5127712424;3.1980310173;2.6874467986;0.3420889658;0.2275422218;0.1886232536;0.1529550459;0.1223181067;0.4666785581;0.4666785581;2.7815923693;2.6940552199;0.1658738753;1.8614568067;218294534500.0;8909981.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDC;2024;1;;9.4880030675;0.5839964415;1.6562447573;8.7714924652;5.0464672616;0.0617281089;0.0321458229;0.427117573;0.1745619964;0.1745619964;0.9108487822;0.9108487822;0.8398384763;0.8392477907;0.0578004134;0.1841513249;82500000000.0;15000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDC;2024;2;;10.952939726;0.5393438623;1.5386035845;9.0744427807;5.2429401583;0.0490529369;0.0258137875;0.3732565525;0.1404740301;0.1404740301;0.8867403274;0.8867403274;0.8642879599;0.8633918859;0.0204320838;0.183761991;76500000000.0;15000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDC;2024;3;;11.8794643564;0.5102942984;1.5298124593;9.0867509139;6.0368012955;0.0430533355;0.0230239242;0.3495799497;0.1287778988;0.1287778988;0.808465779;0.808465779;0.8961883408;0.8952439362;0.0270204062;0.1787878538;73500000000.0;15000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDC;2024;4;;19.443662571;0.5475233783;1.6486134151;-46.1406071578;5.649710825;0.0285616176;0.0153201404;0.3535326024;0.0847892422;0.0847892422;0.7975370764;0.7975370764;0.9094589997;0.9086868923;0.0280045946;0.1806849543;78000000000.0;15000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDC;2025;1;;26.8040863199;0.5715438778;1.8398827247;-19.6159247118;6.5208423216;0.0214981758;0.0118922648;0.354792484;0.0686418743;0.0686418743;0.7394747371;0.7394747371;0.944196816;0.943312111;0.0306087079;0.1732508752;82500000000.0;15000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDC;2025;2;;31.7166058994;0.6322381986;2.0564525051;-186.8309980126;7.1131169012;0.0200493709;0.0113600745;0.3777127491;0.0768495823;0.0648383535;0.7147655231;0.7147655231;0.9809724199;0.9801492009;0.0201409828;0.1752060918;91500000000.0;15000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDC;2025;3;;23.0811282578;0.4693919813;1.6280238714;415.0080029782;4.6993143147;0.0206693847;0.0119393675;0.366783214;0.0967116225;0.0705348479;0.6749500794;0.6749500794;1.0212954135;1.0206803713;0.0204083359;0.1692690618;69000000000.0;15000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDC;2025;4;;40.7757216376;0.5607626228;1.8226205034;70.7724913984;5.161103064;0.0138475839;0.0079791014;0.3548750713;0.06347494;0.0446986695;0.6742795946;0.6742795946;1.0662535621;1.0654127554;0.044500494;0.1785087004;81000000000.0;15000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDN;2024;1;;13.3291314989;4.0099485115;3.4728841502;14.0243077173;9.5669950797;0.3319082702;0.2388265748;0.3759981566;0.3249288326;0.2605484199;0.3016222412;0.3016222412;2.8523780854;2.8500917565;0.7700732567;0.9166302944;4352659190000.0;37043908.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDN;2024;2;;11.9652471032;3.7294413618;3.1198697268;13.9201149233;8.4703086067;0.3220939484;0.2336127461;0.3799013702;0.3254874955;0.2607442788;0.4411150366;0.4411150366;2.0675153681;2.0656356972;0.6527862057;0.8959458177;3963698156000.0;37043908.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDN;2024;3;;11.6286317118;3.4380807611;3.0421240571;12.0598922317;8.1474961389;0.3169297512;0.2313804208;0.3777328608;0.3281041244;0.2616063637;0.3780876189;0.3780876189;2.4403038467;2.4369051776;0.8830648746;0.8844602155;3963698156000.0;37043908.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDN;2024;4;;14.5618872269;4.0787222644;3.781077802;13.2454713283;10.4223161005;0.3100113291;0.2388156123;0.372826329;0.3242048263;0.2596557536;0.2492492526;0.2492492526;3.5238067188;3.516530149;1.1623151248;0.9197393434;5056493442000.0;37043908.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDN;2025;1;;14.6069329214;4.1736348537;3.8298749832;13.7133599366;10.5859626387;0.3062467551;0.2284279782;0.3745320869;0.3286790331;0.2621956987;0.3117708169;0.3117708169;2.9699765054;2.9660996797;0.770334564;0.8712117679;5278752900000.0;55565820.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDN;2025;2;;12.7316940224;4.0152868083;3.5292182306;10.7560571932;9.5479898143;0.3257428512;0.2439619608;0.3763367959;0.3465670146;0.2771994225;0.4034101921;0.4034101921;2.4184392174;2.4144421213;0.6829048956;0.8800954872;5112055440000.0;55565820.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDN;2025;3;;15.3140260726;4.6508001261;4.241058507;14.4773667359;11.732282896;0.3252277123;0.2478151611;0.3740873312;0.346984605;0.2769394859;0.2856929113;0.2856929113;3.1958303183;3.1909190931;0.6978593838;0.8948350586;6423408792000.0;55565820.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDN;2025;4;;13.7484195079;4.041061509;3.8085427709;14.9189568356;10.3907615557;0.3203913867;0.2573199801;0.3757768918;0.3462603067;0.2770167704;0.2416524036;0.2416524036;3.5641368249;3.5603130023;0.3905263857;0.9288967583;6001108560000.0;55565820.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDR;2024;1;;23.1334288581;1.8676797207;34.7001256459;-11.4356853584;72.2331943811;0.0788792565;0.0340404004;0.9072557993;1.5907649422;1.2128277577;1.2249363558;1.2249363558;1.8117085744;0.5166530278;0.002032209;0.0280712168;20387820938050.0;873140083.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDR;2024;2;;30.849597925;1.6668355831;30.7552791337;-8.2802903538;67.9777730514;0.0504078536;0.0227293096;0.8983095529;1.1058003369;0.8201840426;1.0478345896;1.0478345896;2.1713933104;0.7320364333;0.1367502138;0.0277174801;18248627734700.0;873140083.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDR;2024;3;;32.4438446482;1.4606857211;66.6198634889;-4.152144888;907.9688217462;0.0425059556;0.0198912559;0.9254274736;2.4630624271;1.8087337425;1.0496762313;1.0496762313;2.2869669657;0.784946745;0.0257900516;0.010999036;16065777527200.0;873140083.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDR;2024;4;;86.4340863477;1.3096742102;17.5331352755;-2.9038724598;101.6769459115;0.0151146373;0.0068846202;0.4854599577;0.3184977807;0.1888590819;1.1689680364;1.1689680364;2.5089453412;0.8648141078;0.0401379576;0.036476315;14406811369500.0;873140083.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDR;2025;1;;109.5824936167;1.5195552832;16.2443634875;-4.0763916696;116.6704500226;0.0139200199;0.0066365819;0.3760031728;0.2274606472;0.1395659189;1.0790583068;1.0790583068;2.5453251448;0.8178050827;0.0103323241;0.0475685922;17827169380950.0;907235083.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDR;2025;2;;140.9618465864;2.0679978125;21.9971710729;-4.9524675775;146.5856710165;0.0150104631;0.0071636629;0.3749859368;0.2375102525;0.1517267152;1.0434284102;1.0434284102;2.7544372005;0.8965840777;0.003319041;0.0472113164;24397253537100.0;979809379.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDR;2025;3;;84.2115500471;1.4682835148;10.9801884233;-4.5767664784;52.6417541659;0.0177434681;0.0084918511;0.4120965486;0.1872018701;0.1258027897;1.0304879781;1.0304879781;2.7995892799;0.8293405608;0.015259544;0.06752377;17711116477250.0;997809379.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDR;2025;4;;30.9889458157;1.3265879784;12.3881336758;-5.3644472222;47.172221457;0.0440732251;0.0200980152;0.5435475793;0.4913574203;0.3884514405;1.1949759748;1.1949759748;2.3568296837;0.7273571719;0.0366479217;0.0517004823;16413964284550.0;997809379.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDV;2024;1;;9.2411655698;1.1345431732;0.5801743291;24.7544827931;5.85789901;0.1219958909;0.0516527109;0.133910462;0.0677325167;0.0539838398;1.0802752126;1.0802752126;1.5383306479;1.4436973134;0.2678325127;0.9568180235;703960813878.0;43087331.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDV;2024;2;;7.4070719974;1.1781422364;0.7280821493;4.9337757211;5.4283050598;0.1499764254;0.0678419976;0.1412022469;0.0772014328;0.0615081416;1.0038230199;1.0038230199;1.6334316959;1.5326540973;0.9218095364;1.1029758957;1030171726076.0;66095966.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDV;2024;3;;3.0579805439;1.0970388971;0.7670215167;1.2652488026;5.3034003771;0.3298629814;0.1637723182;0.1579802123;0.206989343;0.1650611919;0.8648916066;0.8648916066;2.4664950194;2.4068825915;1.2115023041;0.9921915401;1094813580824.0;66095966.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDV;2024;4;;2.9954469733;0.9012343847;0.6610191975;4.195458221;4.463761309;0.2815622763;0.129085469;0.1591432188;0.2058304159;0.1646915236;1.1664766175;1.1664766175;1.6926020792;1.601711777;0.5869940142;0.7838015347;900491440784.0;66095966.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDV;2025;1;;3.6029512617;0.9066160574;0.6579741871;3.4272762339;5.8969706216;0.2321599645;0.1147835426;0.1416959299;0.1898666077;0.151966965;1.0479617931;1.0479617931;1.9542443044;1.8446359678;0.7635217289;0.755319043;918337351604.0;66095966.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDV;2025;2;;4.0572180219;0.8128468073;0.5495578503;12.252042949;6.0759264793;0.1837430083;0.0896303133;0.0985979468;0.155801698;0.124471266;1.1204039708;1.1204039708;1.6739473928;1.5784805939;0.4480978294;0.7200883885;813443053562.0;66095966.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDV;2025;3;;16.0875776093;0.8009722834;0.4589073895;-3.9572888175;6.6584932649;0.0496340111;0.0230760927;0.0663501833;0.0355449313;0.0285255742;1.2700455234;1.2700455234;1.3742756528;1.282040513;0.5611523352;0.8089615467;801080752600.0;79314926.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PDV;2025;4;;8.2531242823;0.7100242677;0.3815158747;6.1968011983;5.1107932969;0.0877992793;0.0407245029;0.0866548834;0.0572870256;0.0462268423;1.1458131069;1.1458131069;1.4993696701;1.3715895892;0.6374667631;0.8809709;739215110320.0;79314926.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PEG;2024;1;;-103.1172189863;2.8578802087;0.2503302827;-40.9197465166;-105.7313336454;-0.0271315356;-0.0113892429;0.0289203288;-0.0018886693;-0.0020340234;1.3555982017;1.3555982017;0.8152006513;0.4068254566;0.0747008329;4.6915101164;1916356519000.0;248877470.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PEG;2024;2;;-43.2219086682;2.4803313837;0.215253844;-632.3862247969;-76.4186952204;-0.0553984576;-0.0228244021;0.0247902484;-0.0044488213;-0.0045968827;1.2176913025;1.2176913025;0.7771776073;0.4517794002;0.0790168001;4.5830272001;1617703555000.0;248877470.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PEG;2024;3;;-19.2061277621;2.000603381;0.1824755271;73.6343949308;-25.9643377864;-0.1015198925;-0.044245389;0.0253745798;-0.0095437541;-0.0095443214;0.9358635522;0.9358635522;0.6931844704;0.5718512691;0.1042476626;4.656967464;1284705500140.0;248877470.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PEG;2024;4;;-32.060134118;1.769184554;0.1563826364;-139.3747608274;-62.2053145313;-0.0537016011;-0.0243009384;0.0336213979;-0.0049976971;-0.0050115964;0.8577662291;0.8577662291;0.6782983559;0.5839605131;0.0919421654;4.9819555527;1124428409460.0;248877470.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PEG;2025;1;;-22.0119365143;1.6776518868;0.1621620315;-199.2856877226;-36.7081860711;-0.0744022239;-0.0362479865;0.0357553487;-0.0074944314;-0.0075178652;1.0094396353;1.0094396353;0.7183769596;0.5526737889;0.0960071826;4.9203156225;1045285374000.0;248877470.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PEG;2025;2;;-32.1027515908;1.4318019527;0.1500503696;-2366.6747615579;-99.1916923844;-0.0441115258;-0.0225882133;0.0404940056;-0.0048170805;-0.0048424344;0.833964769;0.833964769;0.6896750766;0.6456627986;0.1233734267;4.8326692081;893967872240.0;248877470.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PEG;2025;3;;-159.4298294934;1.6050076686;0.1864817562;-755.3406055281;74.7549226506;-0.0101642293;-0.0052766894;0.0463216579;-0.0013226435;-0.001350249;0.8355397158;0.8355397158;0.7431224058;0.6525119766;0.1156168545;4.5112278826;1020397627000.0;248877470.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PEG;2025;4;;9683.708987953;1.8009595863;0.2099675635;29.1783126692;54.4306830184;0.0001859956;9.79384e-05;0.0472324119;3.06836e-05;1.74029e-05;0.8573620829;0.8573620829;0.8456885031;0.8047663061;0.0849172202;4.5169194844;1144836362000.0;248877470.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PEN;2024;1;;-2.3209488597;0.6733596863;0.2516371379;2.8380912041;-11.2045398218;-0.2636032375;-0.0655428075;0.0562199282;-0.1084199408;-0.1084199408;3.7435746459;3.7435746459;1.2329452426;0.9869445038;0.1287666091;0.6045272398;36500000000.0;5000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PEN;2024;2;;-5.5382119661;0.5941755971;0.1752350511;3.6920558038;-194.2396032404;-0.1066606406;-0.0252905543;0.0732043569;-0.0316410878;-0.0316410878;3.052908625;3.052908625;1.3034774831;1.1116210218;0.1000605401;0.7992947174;34000000000.0;5000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PEN;2024;3;;-547.778020626;0.6261055117;0.150986633;2.1610246411;21.1731404568;-0.0011534865;-0.0002685852;0.0825777144;-0.0002756347;-0.0002756347;3.0334745211;3.0334745211;1.2571173244;1.0695927673;0.1017410332;0.9744246159;36000000000.0;5000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PEN;2024;4;;32.6594145289;0.5717324696;0.122923434;-1.5506876342;18.3625647974;0.0176604821;0.0038288981;0.0805262791;0.0037839588;0.0037637978;3.719751591;3.719751591;1.2138000807;1.0911240154;0.1156043673;1.0172964244;33000000000.0;5000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PEN;2025;1;;24.6027202352;0.8030714403;0.1513157275;15.4799256254;16.9134969505;0.0320222202;0.0073699038;0.0771973216;0.0061685653;0.0061503657;3.5769182082;3.5769182082;1.2356018563;1.0448858489;0.191941628;1.1982870866;45000000000.0;5000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PEN;2025;2;;37.4052851424;0.9204683378;0.1992296572;-1.4195091919;17.3948068787;0.0251158182;0.0054985114;0.0943403778;0.0053462122;0.0053262435;3.9330814867;3.9330814867;1.2238373633;0.9358848123;0.1232187796;1.0323432285;54000000000.0;5000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PEN;2025;3;;21.0525314007;0.5998186625;0.1207854963;-0.5790635575;18.1106290386;0.0291230602;0.005974985;0.0863948321;0.0057557536;0.0057373384;4.2477817862;4.2477817862;1.2413843322;0.9253067844;0.1119893338;1.0414210514;35500000000.0;5000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PEN;2025;4;;31.4128716702;0.9248332798;0.1416216848;-0.9604101143;13.6957236597;0.0298810883;0.0058732386;0.0694753757;0.0045083966;0.0045083966;4.4447525971;4.4447525971;1.2766796338;1.0711810924;0.1277311261;1.3027333368;55000000000.0;5000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PEQ;2024;4;;11.2326981884;2.2058728887;0.169236202;12.1224871647;7.7393645755;0.2041747449;0.0831186203;0.1226788986;0.0188524825;0.0150663891;1.5988045361;1.5988045361;1.1768394357;0.805813385;0.1103857242;5.5168242035;223448130000.0;4965514.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PEQ;2025;4;;11.4358686825;2.1754396416;0.1840085363;4.0426567126;5.3841482166;0.1934341077;0.0744857601;0.1348837618;0.0201534743;0.016090473;1.5951123618;1.5951123618;1.2049371337;0.8114537909;0.2353469423;4.6291839968;227917092600.0;4965514.0;0.0;0.0;;;0.0;0.0;0.0;0.0
PET;2024;1;;29.3565074389;1.4880259144;0.1725776719;-2.1556799083;31.2338310296;0.0518737673;0.0105493378;0.0378175068;0.0105489229;0.0078031766;3.7675027812;3.7675027812;1.1283370945;0.8778063391;0.1164584276;1.7945062665;3025572413850.0;106722131.0;0.0;0.0;;;0.0;0.0;0.0;0.0
